dataset,group,query_no,query,tsunami_ms,tsunami_answer,numpy_ms,numpy_answer,bruteforce_ms,bruteforce_answer,speedup_x,scan_pct,match
nyc_taxi,A_nearby,21,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount BETWEEN 8.0 AND 20.0,52.958,34658.0,184.2825,34658,165.2754,34658.0,3.12,13.12,PASS
nyc_taxi,A_nearby,22,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount BETWEEN 15.0 AND 40.0,32.4236,29745.0,179.1864,29745,170.8689,29745.0,5.27,10.09,PASS
nyc_taxi,A_nearby,23,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND fare_amount BETWEEN 8.0 AND 20.0,10.6391,10799.0,178.5281,10799,174.282,10799.0,16.38,2.36,PASS
nyc_taxi,A_nearby,24,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND fare_amount BETWEEN 10.0 AND 30.0,13.901,11630.0,173.7679,11630,173.142,11630.0,12.46,2.73,PASS
nyc_taxi,A_nearby,25,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatiron' AND fare_amount BETWEEN 8.0 AND 25.0,10.5157,4390.0,177.4136,4390,168.7984,4390.0,16.05,2.73,PASS
nyc_taxi,A_nearby,26,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Murray Hill' AND fare_amount BETWEEN 10.0 AND 25.0,44.8206,8620.0,181.2762,8620,174.9564,8620.0,3.9,13.62,PASS
nyc_taxi,A_nearby,27,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND trip_distance >= 2.0,62.0433,49874.0,190.3286,49874,183.0684,49874.0,2.95,16.15,PASS
nyc_taxi,A_nearby,28,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND trip_distance >= 5.0,58.5127,29756.0,187.7156,29756,184.3191,29756.0,3.15,15.42,PASS
nyc_taxi,A_nearby,29,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND trip_distance BETWEEN 1.0 AND 5.0,39.9923,21384.0,188.6756,21384,187.0136,21384.0,4.68,12.72,PASS
nyc_taxi,A_nearby,30,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND trip_distance >= 2.0,14.6671,15516.0,180.2977,15516,199.9535,15516.0,13.63,2.91,PASS
nyc_taxi,A_nearby,31,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND trip_distance BETWEEN 1.0 AND 5.0,6.0792,6735.0,210.6606,6735,172.9256,6735.0,28.45,1.45,PASS
nyc_taxi,A_nearby,32,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND trip_distance >= 3.0,10.5278,12122.0,192.5642,12122,178.1941,12122.0,16.93,2.91,PASS
nyc_taxi,A_nearby,33,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatiron' AND trip_distance BETWEEN 2.0 AND 8.0,13.2971,4122.0,200.4434,4122,187.2537,4122.0,14.08,2.91,PASS
nyc_taxi,A_nearby,34,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Murray Hill' AND trip_distance >= 2.0,63.288,10734.0,199.2397,10734,186.5754,10734.0,2.95,16.15,PASS
nyc_taxi,A_nearby,35,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND tip_amount >= 3.0,42.9855,25051.0,215.0456,25051,206.8872,25051.0,4.81,10.61,PASS
nyc_taxi,A_nearby,36,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND tip_amount >= 5.0,31.4801,4030.0,190.2124,4030,180.345,4030.0,5.73,7.84,PASS
nyc_taxi,A_nearby,37,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND tip_amount BETWEEN 2.0 AND 8.0,11.3951,12301.0,205.3005,12301,212.0918,12301.0,18.61,2.91,PASS
nyc_taxi,A_nearby,38,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND tip_amount >= 2.0,13.7209,10497.0,186.2937,10497,197.6788,10497.0,14.41,2.91,PASS
nyc_taxi,A_nearby,39,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatiron' AND tip_amount >= 3.0,13.8291,2491.0,219.6149,2491,185.8005,2491.0,13.44,1.45,PASS
nyc_taxi,A_nearby,40,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND duration_min <= 10.0,16.3684,5743.0,210.4796,5743,189.341,5743.0,11.57,4.04,PASS
nyc_taxi,A_nearby,41,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND duration_min BETWEEN 5.0 AND 20.0,50.8352,26335.0,223.2266,26335,214.7774,26335.0,4.22,12.11,PASS
nyc_taxi,A_nearby,42,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND duration_min <= 15.0,10.5586,4908.0,209.7156,4908,188.2778,4908.0,17.83,1.45,PASS
nyc_taxi,A_nearby,43,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND duration_min BETWEEN 5.0 AND 25.0,18.6419,9716.0,217.936,9716,194.7642,9716.0,10.45,2.18,PASS
nyc_taxi,A_nearby,44,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND passenger_count >= 2.0,54.5754,42723.0,179.8156,42723,189.8593,42723.0,3.48,16.15,PASS
nyc_taxi,A_nearby,45,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND passenger_count >= 4.0,32.4345,25620.0,191.6702,25620,171.4674,25620.0,5.29,9.45,PASS
nyc_taxi,A_nearby,46,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND passenger_count >= 2.0,20.3144,13261.0,208.2417,13261,205.3357,13261.0,10.11,2.91,PASS
nyc_taxi,A_nearby,47,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND passenger_count >= 3.0,9.8481,9041.0,205.3324,9041,182.863,9041.0,18.57,1.93,PASS
nyc_taxi,A_nearby,48,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 15.0 AND tip_amount >= 2.0,34.72,28305.0,206.8924,28305,169.8899,28305.0,4.89,10.09,PASS
nyc_taxi,A_nearby,49,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 10.0 AND trip_distance >= 2.0,61.4411,45117.0,187.6373,45117,204.6821,45117.0,3.33,14.63,PASS
nyc_taxi,A_nearby,50,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 15.0 AND duration_min <= 20.0,26.8765,7278.0,192.7544,7278,180.7642,7278.0,6.73,6.06,PASS
nyc_taxi,A_nearby,51,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND fare_amount >= 12.0 AND tip_amount >= 2.0,15.822,10978.0,225.5307,10978,202.8267,10978.0,12.82,2.36,PASS
nyc_taxi,A_nearby,52,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND fare_amount >= 10.0 AND trip_distance >= 2.0,11.0851,14013.0,216.4613,14013,225.0452,14013.0,20.3,2.73,PASS
nyc_taxi,A_nearby,53,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND fare_amount >= 15.0 AND tip_amount >= 2.0,8.9393,7467.0,211.9219,7467,227.6908,7467.0,25.47,1.82,PASS
nyc_taxi,A_nearby,54,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatiron' AND fare_amount >= 10.0 AND trip_distance >= 2.0,12.3114,4477.0,190.6582,4477,174.7711,4477.0,14.2,2.73,PASS
nyc_taxi,A_nearby,55,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Murray Hill' AND fare_amount >= 12.0 AND duration_min <= 20.0,35.7816,3460.0,213.2132,3460,199.0827,3460.0,5.56,9.08,PASS
nyc_taxi,A_nearby,56,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Hell''s Kitchen' AND fare_amount >= 10.0 AND tip_amount >= 2.0,42.5433,16374.0,214.6024,16374,174.3518,16374.0,4.1,9.87,PASS
nyc_taxi,A_nearby,57,SELECT COUNT(*) FROM data WHERE neighbourhood = 'West Village' AND fare_amount >= 12.0 AND trip_distance >= 2.0,165.3031,9779.0,226.3332,9779,201.4463,9779.0,1.22,36.92,PASS
nyc_taxi,A_nearby,58,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 15.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0,36.4864,28305.0,188.8425,28305,182.7734,28305.0,5.01,10.09,PASS
nyc_taxi,A_nearby,59,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 20.0 AND tip_amount >= 3.0 AND duration_min <= 20.0,10.4385,316.0,184.055,316,183.9671,316.0,17.62,1.29,PASS
nyc_taxi,A_nearby,60,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND fare_amount >= 12.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0,9.4841,10978.0,212.607,10978,178.5222,10978.0,18.82,2.36,PASS
nyc_taxi,A_nearby,61,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND fare_amount >= 15.0 AND trip_distance >= 2.0 AND duration_min <= 25.0,6.6719,4269.0,206.6019,4269,187.2735,4269.0,28.07,1.09,PASS
nyc_taxi,A_nearby,62,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatiron' AND fare_amount >= 10.0 AND tip_amount >= 2.0 AND passenger_count >= 2.0,18.7781,3121.0,202.8455,3121,189.3495,3121.0,10.08,2.73,PASS
nyc_taxi,A_nearby,63,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 15.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0 AND duration_min <= 20.0,22.086,6472.0,211.0806,6472,166.9614,6472.0,7.56,6.06,PASS
nyc_taxi,A_nearby,64,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Chelsea' AND fare_amount >= 12.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0 AND passenger_count >= 2.0,16.2459,9062.0,187.9488,9062,177.2239,9062.0,10.91,2.36,PASS
nyc_taxi,A_nearby,65,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Gramercy' AND fare_amount >= 15.0 AND tip_amount >= 3.0 AND trip_distance >= 3.0 AND duration_min <= 20.0,8.4288,1030.0,206.5219,1030,177.0188,1030.0,21.0,0.65,PASS
nyc_taxi,A_nearby,66,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Midtown',73.8962,16.8388,228.0513,16.8388,205.4804,16.8388,2.78,16.15,PASS
nyc_taxi,A_nearby,67,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Chelsea',11.4312,16.7212,212.3922,16.7212,187.8771,16.7212,16.44,2.91,PASS
nyc_taxi,A_nearby,68,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Gramercy',11.3093,16.7964,203.0553,16.7964,208.0085,16.7964,18.39,2.91,PASS
nyc_taxi,A_nearby,69,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Flatiron',10.6781,16.7262,195.6594,16.7262,186.3405,16.7262,17.45,2.91,PASS
nyc_taxi,A_nearby,70,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Murray Hill',64.7211,16.805,182.4937,16.805,179.4223,16.805,2.77,16.15,PASS
nyc_taxi,A_nearby,71,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Midtown' AND trip_distance >= 2.0,61.9888,17.1112,190.1573,17.1112,202.6054,17.1112,3.27,16.15,PASS
nyc_taxi,A_nearby,72,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Chelsea' AND tip_amount >= 2.0,11.5508,18.4026,202.5722,18.4026,180.8459,18.4026,15.66,2.91,PASS
nyc_taxi,A_nearby,73,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'Midtown',61.1788,3.0366,190.9155,3.0366,186.766,3.0366,3.05,16.15,PASS
nyc_taxi,A_nearby,74,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'Chelsea',13.0063,3.0173,233.2969,3.0173,303.836,3.0173,23.36,2.91,PASS
nyc_taxi,A_nearby,75,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'Gramercy',25.3539,3.0177,252.5939,3.0177,247.8779,3.0177,9.78,2.91,PASS
nyc_taxi,A_nearby,76,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 15.0,63.6611,3.7392,280.9668,3.7392,279.0201,3.7392,4.38,10.09,PASS
nyc_taxi,A_nearby,77,SELECT AVG(trip_distance) FROM data WHERE neighbourhood = 'Midtown',124.9101,5.7343,308.974,5.7343,380.6199,5.7343,3.05,16.15,PASS
nyc_taxi,A_nearby,78,SELECT AVG(trip_distance) FROM data WHERE neighbourhood = 'Chelsea',33.9278,5.6888,251.2297,5.6888,357.7771,5.6888,10.55,2.91,PASS
nyc_taxi,A_nearby,79,SELECT AVG(trip_distance) FROM data WHERE neighbourhood = 'Gramercy',36.0009,5.7139,292.8287,5.7139,247.555,5.7139,6.88,2.91,PASS
nyc_taxi,A_nearby,80,SELECT AVG(duration_min) FROM data WHERE neighbourhood = 'Midtown',144.5226,20.0868,295.6674,20.0868,309.305,20.0868,2.14,16.15,PASS
nyc_taxi,A_nearby,81,SELECT AVG(duration_min) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 15.0,59.3066,25.2023,309.5287,25.2023,272.2931,25.2023,4.59,10.09,PASS
nyc_taxi,A_nearby,82,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Midtown',131.428,1051002.4551,299.1538,1051002.4551,347.95,1051002.4551,2.65,16.15,PASS
nyc_taxi,A_nearby,83,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Chelsea',34.6073,325631.8169,308.2845,325631.8169,290.8201,325631.8169,8.4,2.91,PASS
nyc_taxi,A_nearby,84,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Gramercy',31.2361,278703.7665,312.6074,278703.7665,299.612,278703.7665,9.59,2.91,PASS
nyc_taxi,A_nearby,85,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Flatiron',27.6913,104634.6714,292.1643,104634.6714,294.3001,104634.6714,10.63,2.91,PASS
nyc_taxi,A_nearby,86,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Midtown' AND fare_amount >= 10.0,107.157,989170.4495,313.1178,989170.4495,319.4919,989170.4495,2.98,14.63,PASS
nyc_taxi,A_nearby,87,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Chelsea' AND trip_distance >= 2.0,50.6655,321755.6242,331.7573,321755.6242,314.5075,321755.6242,6.21,2.91,PASS
nyc_taxi,A_nearby,88,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Gramercy' AND tip_amount >= 2.0,41.7138,237880.1021,288.0271,237880.1021,347.9311,237880.1021,8.34,2.91,PASS
nyc_taxi,B_far,1,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing',308.4916,989.0,301.5189,989,286.3282,989.0,0.93,41.32,PASS
nyc_taxi,B_far,2,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica',272.6017,472.0,321.6912,472,364.0073,472.0,1.34,41.32,PASS
nyc_taxi,B_far,3,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport',289.6474,234.0,358.5588,234,350.5277,234.0,1.21,41.32,PASS
nyc_taxi,B_far,4,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Coney Island',0.0098,0.0,257.799,0,347.0862,0.0,35416.96,0.0,PASS
nyc_taxi,B_far,5,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Fordham',0.0118,0.0,274.5221,0,332.0391,0.0,28059.64,0.0,PASS
nyc_taxi,B_far,6,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Riverdale',0.0253,0.0,352.9599,0,362.4712,0.0,14326.93,0.0,PASS
nyc_taxi,B_far,7,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatbush',334.9081,13576.0,342.4003,13576,354.1245,13576.0,1.06,41.32,PASS
nyc_taxi,B_far,8,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 10.0,318.4063,868.0,366.1975,868,347.7593,868.0,1.09,38.73,PASS
nyc_taxi,B_far,9,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 15.0,216.9635,564.0,323.0035,564,327.1024,564.0,1.51,25.82,PASS
nyc_taxi,B_far,10,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 20.0,76.6113,271.0,377.4524,271,345.8723,271.0,4.51,12.91,PASS
nyc_taxi,B_far,11,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND fare_amount >= 10.0,217.4646,420.0,250.779,420,248.1159,420.0,1.14,38.73,PASS
nyc_taxi,B_far,12,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND fare_amount >= 15.0,146.3307,297.0,234.9258,297,270.9871,297.0,1.85,25.82,PASS
nyc_taxi,B_far,13,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND fare_amount >= 10.0,255.1462,213.0,256.3348,213,234.4118,213.0,0.92,38.73,PASS
nyc_taxi,B_far,14,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND fare_amount >= 20.0,83.4735,48.0,294.5897,48,279.5845,48.0,3.35,12.91,PASS
nyc_taxi,B_far,15,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Coney Island' AND fare_amount >= 10.0,0.0287,0.0,265.3557,0,264.7256,0.0,9213.19,0.0,PASS
nyc_taxi,B_far,16,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Fordham' AND fare_amount >= 12.0,0.0104,0.0,376.7156,0,351.1562,0.0,33765.02,0.0,PASS
nyc_taxi,B_far,17,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Riverdale' AND fare_amount >= 10.0,0.0176,0.0,373.6127,0,336.7199,0.0,19168.12,0.0,PASS
nyc_taxi,B_far,18,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatbush' AND fare_amount >= 15.0,222.8331,7834.0,348.4968,7834,278.6717,7834.0,1.25,25.82,PASS
nyc_taxi,B_far,19,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount BETWEEN 8.0 AND 20.0,300.2508,675.0,367.0456,675,355.7496,675.0,1.18,33.57,PASS
nyc_taxi,B_far,20,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount BETWEEN 15.0 AND 40.0,154.8166,562.0,228.5134,562,223.1245,562.0,1.44,25.82,PASS
nyc_taxi,B_far,21,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND fare_amount BETWEEN 8.0 AND 20.0,252.5169,318.0,281.4569,318,305.1117,318.0,1.21,33.57,PASS
nyc_taxi,B_far,22,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND fare_amount BETWEEN 10.0 AND 30.0,289.1404,207.0,316.6552,207,342.4093,207.0,1.18,38.73,PASS
nyc_taxi,B_far,23,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Coney Island' AND fare_amount BETWEEN 8.0 AND 25.0,0.0098,0.0,315.3154,0,326.8987,0.0,33243.93,0.0,PASS
nyc_taxi,B_far,24,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Fordham' AND fare_amount BETWEEN 10.0 AND 25.0,0.0253,0.0,313.6135,0,311.2824,0.0,12319.88,0.0,PASS
nyc_taxi,B_far,25,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND trip_distance >= 2.0,342.8642,967.0,347.2924,967,335.1045,967.0,0.98,41.32,PASS
nyc_taxi,B_far,26,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND trip_distance >= 5.0,298.5422,563.0,353.2299,563,337.3206,563.0,1.13,41.32,PASS
nyc_taxi,B_far,27,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND trip_distance BETWEEN 1.0 AND 5.0,336.8231,423.0,303.7413,423,326.4349,423.0,0.97,41.32,PASS
nyc_taxi,B_far,28,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND trip_distance >= 2.0,317.9797,459.0,235.5662,459,238.6665,459.0,0.75,41.32,PASS
nyc_taxi,B_far,29,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND trip_distance BETWEEN 1.0 AND 5.0,255.3039,185.0,248.1664,185,226.5907,185.0,0.89,41.32,PASS
nyc_taxi,B_far,30,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND trip_distance >= 3.0,241.9512,213.0,241.774,213,217.2422,213.0,0.9,41.32,PASS
nyc_taxi,B_far,31,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Coney Island' AND trip_distance BETWEEN 2.0 AND 8.0,0.0095,0.0,228.5014,0,221.7451,0.0,23341.59,0.0,PASS
nyc_taxi,B_far,32,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Fordham' AND trip_distance >= 2.0,0.0103,0.0,269.5643,0,255.0577,0.0,24683.0,0.0,PASS
nyc_taxi,B_far,33,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND tip_amount >= 3.0,131.7684,453.0,261.1005,453,238.0574,453.0,1.81,20.66,PASS
nyc_taxi,B_far,34,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND tip_amount >= 5.0,55.8398,89.0,235.7527,89,267.732,89.0,4.79,10.33,PASS
nyc_taxi,B_far,35,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND tip_amount BETWEEN 2.0 AND 8.0,260.7579,373.0,299.593,373,252.4062,373.0,0.97,41.32,PASS
nyc_taxi,B_far,36,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND tip_amount >= 2.0,285.5838,183.0,316.8931,183,353.4102,183.0,1.24,41.32,PASS
nyc_taxi,B_far,37,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Coney Island' AND tip_amount >= 3.0,0.0185,0.0,390.3757,0,333.264,0.0,18014.27,0.0,PASS
nyc_taxi,B_far,38,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND duration_min <= 10.0,62.309,115.0,293.9231,115,224.0637,115.0,3.6,10.33,PASS
nyc_taxi,B_far,39,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND duration_min BETWEEN 5.0 AND 20.0,173.4294,533.0,247.6266,533,255.4279,533.0,1.47,30.99,PASS
nyc_taxi,B_far,40,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND duration_min <= 15.0,114.4987,129.0,224.2123,129,212.653,129.0,1.86,20.66,PASS
nyc_taxi,B_far,41,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND duration_min BETWEEN 5.0 AND 25.0,166.631,188.0,256.8669,188,225.8294,188.0,1.36,30.99,PASS
nyc_taxi,B_far,42,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND passenger_count >= 2.0,298.6558,830.0,286.7305,830,327.5073,830.0,1.1,41.32,PASS
nyc_taxi,B_far,43,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND passenger_count >= 4.0,188.5522,488.0,273.8062,488,253.2364,488.0,1.34,27.53,PASS
nyc_taxi,B_far,44,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND passenger_count >= 2.0,315.3864,414.0,254.5842,414,292.1559,414.0,0.93,41.32,PASS
